resource_type,resource_name,user_id,timestamp,metadata
tableau,Reporting,tamth4,2/5/2026 14:31,"{""folder"": ""902: CheonSangBi: 天上碑M"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,khoitn,2/5/2026 14:31,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,tamth4,2/5/2026 14:29,"{""folder"": ""902: CheonSangBi: 天上碑M"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,902: CheonSangBi: 天上碑M,tamth4,2/5/2026 14:29,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,tamth4,2/5/2026 14:29,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting (OB),tamth4,2/5/2026 14:28,"{""folder"": ""A99 - Võ Lâm Truyền Kỳ 2.0"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A99 - Võ Lâm Truyền Kỳ 2.0,tamth4,2/5/2026 14:28,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,trieutq2,2/5/2026 14:27,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,tamth4,2/5/2026 14:27,"{""folder"": ""A99 - Võ Lâm Truyền Kỳ 2.0"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
search,võ lâm,tamth4,2/5/2026 14:27,"{""device_type"": ""laptop"", ""source_item"": ""Home""}"
home,Game Dashboard,tamth4,2/5/2026 14:27,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
game,661 - Play Together,khoitn,2/5/2026 14:27,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,khoitn,2/5/2026 14:26,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,hanhlb,2/5/2026 14:19,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A52 - Naraka: Bladepoint,hanhlb,2/5/2026 14:19,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,quinn,2/5/2026 14:19,"{""folder"": ""A486 - Thiên Dụ (Revelation)"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A486 - Thiên Dụ (Revelation),quinn,2/5/2026 14:19,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,trangpnt,2/5/2026 14:14,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,trangpnt,2/5/2026 14:14,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Operation,kwan-yongk,2/5/2026 14:12,"{""folder"": ""902: CheonSangBi: 天上碑M"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,902: CheonSangBi: 天上碑M,kwan-yongk,2/5/2026 14:12,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A49 - Crossfire Legends-VN,kwan-yongk,2/5/2026 14:12,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Operation,kwan-yongk,2/5/2026 14:11,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A49 - Crossfire Legends-VN,kwan-yongk,2/5/2026 14:11,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,661 - Play Together,kwan-yongk,2/5/2026 14:10,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Operation,kwan-yongk,2/5/2026 14:10,"{""folder"": ""661 - Play Together"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,kwan-yongk,2/5/2026 14:10,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Operation,kwan-yongk,2/5/2026 14:09,"{""folder"": ""661 - Play Together"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,661 - Play Together,kwan-yongk,2/5/2026 14:09,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,AA22: Lineage 2 Mobile,kwan-yongk,2/5/2026 14:09,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,nhuanlh,2/5/2026 14:08,"{""folder"": ""AA15 - Dream and Lethe Record All"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,nhuanlh,2/5/2026 14:08,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Operation,kwan-yongk,2/5/2026 14:08,"{""folder"": ""AA22: Lineage 2 Mobile"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,AA22: Lineage 2 Mobile,kwan-yongk,2/5/2026 14:08,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,thanglx,2/5/2026 14:05,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,thanglx,2/5/2026 14:05,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,thanglx,2/5/2026 14:05,"{""folder"": ""647 - Ballistic Hero VNG"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
tableau,Complete View,nhitnt,2/5/2026 14:04,"{""folder"": ""497: Gunny Origin-TW"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,thanglx,2/5/2026 14:04,"{""folder"": ""A70 - Nghịch Thuỷ Hàn"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
game,497: Gunny Origin-TW,nhitnt,2/5/2026 14:04,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,thanglx,2/5/2026 14:04,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,nhitnt,2/5/2026 14:04,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,nhitnt,2/5/2026 14:04,"{""folder"": ""497: Gunny Origin-TW"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,thanglx,2/5/2026 14:04,"{""folder"": ""A99 - Võ Lâm Truyền Kỳ 2.0"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,thanglx,2/5/2026 14:04,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting (OB),thuongtd,2/5/2026 14:01,"{""folder"": ""A99 - Võ Lâm Truyền Kỳ 2.0"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,vuvm2,2/5/2026 14:01,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
game,A99 - Võ Lâm Truyền Kỳ 2.0,thuongtd,2/5/2026 14:01,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,thuongtd,2/5/2026 14:01,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Operation,nhandt3,2/5/2026 13:52,"{""folder"": ""425 - Perfect World Thái"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,425 - Perfect World Thái,nhandt3,2/5/2026 13:52,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,nhandt3,2/5/2026 13:52,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Operation,tiennn3,2/5/2026 13:50,"{""folder"": ""425 - Perfect World Thái"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,425 - Perfect World Thái,tiennn3,2/5/2026 13:50,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,hongz,2/5/2026 13:48,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
tableau,Operation,tamth4,2/5/2026 13:43,"{""folder"": ""610 - Võ Lâm Truyền Kỳ MAX"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,610 - Võ Lâm Truyền Kỳ MAX,tamth4,2/5/2026 13:42,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
search,võ lâm,tamth4,2/5/2026 13:42,"{""device_type"": ""laptop"", ""source_item"": ""Home""}"
realtime,Real-time Dashboard,hongz,2/5/2026 13:42,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hungtp2,2/5/2026 13:40,"{""folder"": ""AA22: Lineage 2 Mobile"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hungtp2,2/5/2026 13:40,"{""folder"": ""AA22: Lineage 2 Mobile"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hungtp2,2/5/2026 13:39,"{""folder"": ""AA15 - Dream and Lethe Record All"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hungtp2,2/5/2026 13:39,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hungtp2,2/5/2026 13:39,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hungtp2,2/5/2026 13:39,"{""folder"": ""A52 - Naraka: Bladepoint"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hungtp2,2/5/2026 13:37,"{""folder"": ""A928 - Rememento: White Shadow"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hungtp2,2/5/2026 13:37,"{""folder"": ""A928 - Rememento: White Shadow"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hungtp2,2/5/2026 13:37,"{""folder"": ""A928 - Rememento: White Shadow"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hungtp2,2/5/2026 13:36,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hungtp2,2/5/2026 13:35,"{""folder"": ""A99 - Võ Lâm Truyền Kỳ 2.0"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hungtp2,2/5/2026 13:35,"{""folder"": ""A99 - Võ Lâm Truyền Kỳ 2.0"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hungtp2,2/5/2026 13:35,"{""folder"": ""A99 - Võ Lâm Truyền Kỳ 2.0"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hungtp2,2/5/2026 13:35,"{""folder"": ""A70 - Nghịch Thuỷ Hàn"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hungtp2,2/5/2026 13:33,"{""folder"": ""A70 - Nghịch Thuỷ Hàn"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hungtp2,2/5/2026 13:33,"{""folder"": ""A86 - A90 Total Football"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,trieutq2,2/5/2026 13:33,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,hungtp2,2/5/2026 13:32,"{""folder"": ""661 - Play Together"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hongz,2/5/2026 13:30,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
tableau,Reporting,maihxc,2/5/2026 13:22,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
search,metal,maihxc,2/5/2026 13:21,"{""device_type"": ""laptop"", ""source_item"": ""realtime""}"
tableau,Reporting,willt,2/5/2026 13:20,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting (OB),tuvh,2/5/2026 13:19,"{""folder"": ""A99 - Võ Lâm Truyền Kỳ 2.0"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,tuvh,2/5/2026 13:19,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,tamth4,2/5/2026 13:17,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,trungpn,2/5/2026 13:16,"{""folder"": ""A70 - Nghịch Thuỷ Hàn"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A70 - Nghịch Thuỷ Hàn,trungpn,2/5/2026 13:16,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A934 - Ghost Story-All,trungpn,2/5/2026 13:16,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting (OB),tuvh,2/5/2026 13:15,"{""folder"": ""A99 - Võ Lâm Truyền Kỳ 2.0"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,trungpn,2/5/2026 13:15,"{""folder"": ""A934 - Ghost Story-All"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A99 - Võ Lâm Truyền Kỳ 2.0,tuvh,2/5/2026 13:15,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A934 - Ghost Story-All,trungpn,2/5/2026 13:15,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,tuvh,2/5/2026 13:15,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,trungpn,2/5/2026 13:15,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,chih-yens,2/5/2026 13:13,"{""folder"": ""A14 - The Play of Genesis"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,trieutq2,2/5/2026 13:13,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,hongz,2/5/2026 13:13,"{""folder"": ""C06,C07 - Ballistar_TWID"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,maihxc,2/5/2026 13:11,"{""folder"": ""A664 - Metal Slug"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
export,Export,handh,2/5/2026 13:11,"{""device_type"": ""laptop"", ""source_item"": ""export""}"
tableau,Reporting,chih-yens,2/5/2026 13:08,"{""folder"": ""A14 - The Play of Genesis"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,vyvhy,2/5/2026 13:04,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,willt,2/5/2026 13:01,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,cheng-kail,2/5/2026 13:00,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,dungtt5,2/5/2026 12:59,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
tableau,Reporting,cheng-kail,2/5/2026 12:57,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,cheng-kail,2/5/2026 12:53,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,ledxc,2/5/2026 12:48,"{""folder"": ""661 - Play Together"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,giangnl,2/5/2026 12:42,"{""folder"": ""A70 - Nghịch Thuỷ Hàn"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
export,Export,vinhvnn,2/5/2026 12:19,"{""device_type"": ""laptop"", ""source_item"": ""export""}"
home,Game Dashboard,vinhvnn,2/5/2026 12:19,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,dungtt5,2/5/2026 12:13,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A49 - Crossfire Legends-VN,dungtt5,2/5/2026 12:13,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,baont5,2/5/2026 12:12,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,dungtt5,2/5/2026 12:11,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,baont5,2/5/2026 12:09,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A49 - Crossfire Legends-VN,baont5,2/5/2026 12:09,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,baont5,2/5/2026 12:09,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,vinhht4,2/5/2026 11:56,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,quinn,2/5/2026 11:46,"{""folder"": ""A934 - Ghost Story-All"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Reporting,quinn,2/5/2026 11:44,"{""folder"": ""A934 - Ghost Story-All"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A934 - Ghost Story-All,quinn,2/5/2026 11:44,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,quinn,2/5/2026 11:44,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
home,Game Dashboard,vyvhy,2/5/2026 11:36,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,dungtt5,2/5/2026 11:28,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,huawj,2/5/2026 11:26,"{""folder"": ""A70 - Nghịch Thuỷ Hàn"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,huawj,2/5/2026 11:25,"{""folder"": ""A70 - Nghịch Thuỷ Hàn"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,trangpnt,2/5/2026 11:25,"{""folder"": ""A49 - Crossfire Legends-VN"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A49 - Crossfire Legends-VN,trangpnt,2/5/2026 11:25,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
realtime,Real-time Dashboard,huawj,2/5/2026 11:25,"{""folder"": ""A70 - Nghịch Thuỷ Hàn"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,huawj,2/5/2026 11:24,"{""folder"": ""A70 - Nghịch Thuỷ Hàn"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A70 - Nghịch Thuỷ Hàn,huawj,2/5/2026 11:24,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
home,Game Dashboard,lanbn,2/5/2026 11:23,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
tableau,Reporting,tuanhn2,2/5/2026 11:22,"{""folder"": ""A70 - Nghịch Thuỷ Hàn"", ""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
game,A70 - Nghịch Thuỷ Hàn,tuanhn2,2/5/2026 11:22,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
tableau,Partner Monthly Performance Dashboard,tientm6,2/5/2026 11:22,"{""device_type"": ""laptop"", ""source_item"": ""all_dashboard""}"
export,Export,tientm6,2/5/2026 11:20,"{""device_type"": ""laptop"", ""source_item"": ""export""}"
realtime,Real-time Dashboard,tientm6,2/5/2026 11:20,"{""folder"": ""A70 - Nghịch Thuỷ Hàn"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,tientm6,2/5/2026 11:20,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
export,Export,vinhvnn,2/5/2026 11:16,"{""device_type"": ""laptop"", ""source_item"": ""export""}"
home,Game Dashboard,vinhvnn,2/5/2026 11:16,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,hungtp2,2/5/2026 11:12,"{""folder"": ""661 - Play Together"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
realtime,Real-time Dashboard,hungtp2,2/5/2026 11:12,"{""folder"": ""661 - Play Together"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,trieutq2,2/5/2026 11:12,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
realtime,Real-time Dashboard,hungtp2,2/5/2026 11:12,"{""folder"": ""A86 - A90 Total Football"", ""device_type"": ""laptop"", ""source_item"": ""realtime_dashboard""}"
home,Game Dashboard,hungtp2,2/5/2026 11:12,"{""device_type"": ""laptop"", ""source_item"": ""home""}"
